Testcase,Algorithm,Nodes,Edges,MaxFlow,RuntimeMs
loj101-6.in,Push-Relabel-Gap,100,5000,2193636882,6
loj101-6.in,Push-Relabel-HG,100,5000,2193636882,2
loj101-6.in,HLPP,100,5000,2193636882,1
loj101-7.in,Edmonds-Karp,100,5000,4340954172,37
loj101-7.in,Scaling,100,5000,4340954172,3
loj101-7.in,Dinic,100,5000,4340954172,1
loj101-7.in,Dinic-Scaling,100,5000,4340954172,1
loj101-7.in,ISAP,100,5000,4340954172,3
loj101-7.in,MPM,100,5000,4340954172,5
loj101-7.in,Push-Relabel,100,5000,4340954172,1
loj101-7.in,Push-Relabel-Highest,100,5000,4340954172,1
loj101-7.in,Push-Relabel-Gap,100,5000,4340954172,2
loj101-7.in,Push-Relabel-HG,100,5000,4340954172,0
loj101-7.in,HLPP,100,5000,4340954172,0
loj127-0.in,Edmonds-Karp,52,275,729,0
loj127-0.in,Scaling,52,275,729,0
loj127-0.in,Dinic,52,275,729,0
loj127-0.in,Dinic-Scaling,52,275,729,0
loj127-0.in,ISAP,52,275,729,0
loj127-0.in,MPM,52,275,729,0
loj127-0.in,Push-Relabel,52,275,729,0
loj127-0.in,Push-Relabel-Highest,52,275,729,0
loj127-0.in,Push-Relabel-Gap,52,275,729,0
loj127-0.in,Push-Relabel-HG,52,275,729,0
loj127-0.in,HLPP,52,275,729,0
loj127-1.in,Edmonds-Karp,592,29795,TLE,TLE
loj127-1.in,Scaling,592,29795,970299,3114
loj127-1.in,Dinic,592,29795,970299,1227
loj127-1.in,Dinic-Scaling,592,29795,970299,1236
loj127-1.in,ISAP,592,29795,TLE,TLE
loj127-1.in,MPM,592,29795,970299,729
loj127-1.in,Push-Relabel,592,29795,970299,91
loj127-1.in,Push-Relabel-Highest,592,29795,970299,33
loj127-1.in,Push-Relabel-Gap,592,29795,970299,136
loj127-1.in,Push-Relabel-HG,592,29795,970299,9
loj127-1.in,HLPP,592,29795,970299,5
loj127-10.in,Edmonds-Karp,1132,107915,TLE,TLE
loj127-10.in,Scaling,1132,107915,TLE,TLE
loj127-10.in,Dinic,1132,107915,TLE,TLE
loj127-10.in,Dinic-Scaling,1132,107915,TLE,TLE
loj127-10.in,ISAP,1132,107915,TLE,TLE
loj127-10.in,MPM,1132,107915,TLE,TLE
loj127-10.in,Push-Relabel,1132,107915,6751269,619
loj127-10.in,Push-Relabel-Highest,1132,107915,6751269,229
loj127-10.in,Push-Relabel-Gap,1132,107915,6751269,1111
loj127-10.in,Push-Relabel-HG,1132,107915,6751269,46
loj127-10.in,HLPP,1132,107915,6751269,29
loj127-11.in,Edmonds-Karp,112,1155,6859,17
loj127-11.in,Scaling,112,1155,6859,4
loj127-11.in,Dinic,112,1155,6859,1
loj127-11.in,Dinic-Scaling,112,1155,6859,1
loj127-11.in,ISAP,112,1155,6859,9
loj127-11.in,MPM,112,1155,6859,1
loj127-11.in,Push-Relabel,112,1155,6859,0
loj127-11.in,Push-Relabel-Highest,112,1155,6859,0
loj127-11.in,Push-Relabel-Gap,112,1155,6859,1
loj127-11.in,Push-Relabel-HG,112,1155,6859,0
loj127-11.in,HLPP,112,1155,6859,0
loj127-12.in,Edmonds-Karp,1192,119595,TLE,TLE
loj127-12.in,Scaling,1192,119595,TLE,TLE
loj127-12.in,Dinic,1192,119595,TLE,TLE
loj127-12.in,Dinic-Scaling,1192,119595,TLE,TLE
loj127-12.in,ISAP,1192,119595,TLE,TLE
loj127-12.in,MPM,1192,119595,TLE,TLE
loj127-12.in,Push-Relabel,1192,119595,7880599,736
loj127-12.in,Push-Relabel-Highest,1192,119595,7880599,286
loj127-12.in,Push-Relabel-Gap,1192,119595,7880599,1324
loj127-12.in,Push-Relabel-HG,1192,119595,7880599,62
loj127-12.in,HLPP,1192,119595,7880599,34
loj127-13.in,Edmonds-Karp,172,2635,24389,126
loj127-13.in,Scaling,172,2635,24389,26
loj127-13.in,Dinic,172,2635,24389,7
loj127-13.in,Dinic-Scaling,172,2635,24389,7
loj127-13.in,ISAP,172,2635,24389,48
loj127-13.in,MPM,172,2635,24389,7
loj127-13.in,Push-Relabel,172,2635,24389,2
loj127-13.in,Push-Relabel-Highest,172,2635,24389,1
loj127-13.in,Push-Relabel-Gap,172,2635,24389,3
loj127-13.in,Push-Relabel-HG,172,2635,24389,0
loj127-13.in,HLPP,172,2635,24389,0
loj127-14.in,Edmonds-Karp,232,4715,59319,516
loj127-14.in,Scaling,232,4715,59319,80
loj127-14.in,Dinic,232,4715,59319,24
loj127-14.in,Dinic-Scaling,232,4715,59319,24
loj127-14.in,ISAP,232,4715,59319,156
loj127-14.in,MPM,232,4715,59319,20
loj127-14.in,Push-Relabel,232,4715,59319,5
loj127-14.in,Push-Relabel-Highest,232,4715,59319,2
loj127-14.in,Push-Relabel-Gap,232,4715,59319,8
loj127-14.in,Push-Relabel-HG,232,4715,59319,0
loj127-14.in,HLPP,232,4715,59319,0
loj127-15.in,Edmonds-Karp,292,7395,117649,1518
loj127-15.in,Scaling,292,7395,117649,153
loj127-15.in,Dinic,292,7395,117649,59
loj127-15.in,Dinic-Scaling,292,7395,117649,60
loj127-15.in,ISAP,292,7395,117649,392
loj127-15.in,MPM,292,7395,117649,46
loj127-15.in,Push-Relabel,292,7395,117649,11
loj127-15.in,Push-Relabel-Highest,292,7395,117649,5
loj127-15.in,Push-Relabel-Gap,292,7395,117649,16
loj127-15.in,Push-Relabel-HG,292,7395,117649,1
loj127-15.in,HLPP,292,7395,117649,1
loj127-16.in,Edmonds-Karp,352,10675,205379,3736
loj127-16.in,Scaling,352,10675,205379,446
loj127-16.in,Dinic,352,10675,205379,129
loj127-16.in,Dinic-Scaling,352,10675,205379,129
loj127-16.in,ISAP,352,10675,205379,820
loj127-16.in,MPM,352,10675,205379,93
loj127-16.in,Push-Relabel,352,10675,205379,18
loj127-16.in,Push-Relabel-Highest,352,10675,205379,8
loj127-16.in,Push-Relabel-Gap,352,10675,205379,27
loj127-16.in,Push-Relabel-HG,352,10675,205379,2
loj127-16.in,HLPP,352,10675,205379,1
loj127-17.in,Edmonds-Karp,412,14555,TLE,TLE
loj127-17.in,Scaling,412,14555,328509,552
loj127-17.in,Dinic,412,14555,328509,258
loj127-17.in,Dinic-Scaling,412,14555,328509,256
loj127-17.in,ISAP,412,14555,328509,1509
loj127-17.in,MPM,412,14555,328509,162
loj127-17.in,Push-Relabel,412,14555,328509,28
loj127-17.in,Push-Relabel-Highest,412,14555,328509,12
loj127-17.in,Push-Relabel-Gap,412,14555,328509,42
loj127-17.in,Push-Relabel-HG,412,14555,328509,3
loj127-17.in,HLPP,412,14555,328509,2
loj127-18.in,Edmonds-Karp,472,19035,TLE,TLE
loj127-18.in,Scaling,472,19035,493039,1352
loj127-18.in,Dinic,472,19035,493039,451
loj127-18.in,Dinic-Scaling,472,19035,493039,455
loj127-18.in,ISAP,472,19035,493039,2602
loj127-18.in,MPM,472,19035,493039,284
loj127-18.in,Push-Relabel,472,19035,493039,42
loj127-18.in,Push-Relabel-Highest,472,19035,493039,17
loj127-18.in,Push-Relabel-Gap,472,19035,493039,64
loj127-18.in,Push-Relabel-HG,472,19035,493039,5
loj127-18.in,HLPP,472,19035,493039,3
loj127-19.in,Edmonds-Karp,532,24115,TLE,TLE
loj127-19.in,Scaling,532,24115,704969,1893
loj127-19.in,Dinic,532,24115,704969,759
loj127-19.in,Dinic-Scaling,532,24115,704969,762
loj127-19.in,ISAP,532,24115,704969,4225
loj127-19.in,MPM,532,24115,704969,443
loj127-19.in,Push-Relabel,532,24115,704969,61
loj127-19.in,Push-Relabel-Highest,532,24115,704969,23
loj127-19.in,Push-Relabel-Gap,532,24115,704969,93
loj127-19.in,Push-Relabel-HG,532,24115,704969,6
loj127-19.in,HLPP,532,24115,704969,4
loj127-2.in,Edmonds-Karp,652,36075,TLE,TLE
loj127-2.in,Scaling,652,36075,TLE,TLE
loj127-2.in,Dinic,652,36075,1295029,1778
loj127-2.in,Dinic-Scaling,652,36075,1295029,1768
loj127-2.in,ISAP,652,36075,TLE,TLE
loj127-2.in,MPM,652,36075,1295029,1117
loj127-2.in,Push-Relabel,652,36075,1295029,117
loj127-2.in,Push-Relabel-Highest,652,36075,1295029,43
loj127-2.in,Push-Relabel-Gap,652,36075,1295029,177
loj127-2.in,Push-Relabel-HG,652,36075,1295029,11
loj127-2.in,HLPP,652,36075,1295029,7
loj127-20.in,Edmonds-Karp,1193,119597,TLE,TLE
loj127-20.in,Scaling,1193,119597,TLE,TLE
loj127-20.in,Dinic,1193,119597,3267000,3318
loj127-20.in,Dinic-Scaling,1193,119597,3267000,3392
loj127-20.in,ISAP,1193,119597,TLE,TLE
loj127-20.in,MPM,1193,119597,3267000,4184
loj127-20.in,Push-Relabel,1193,119597,3267000,251
loj127-20.in,Push-Relabel-Highest,1193,119597,3267000,319
loj127-20.in,Push-Relabel-Gap,1193,119597,3267000,417
loj127-20.in,Push-Relabel-HG,1193,119597,3267000,118
loj127-20.in,HLPP,1193,119597,3267000,6
loj127-21.in,Edmonds-Karp,1200,2396,2147483647,7
loj127-21.in,Scaling,1200,2396,2147483647,0
loj127-21.in,Dinic,1200,2396,2147483647,24
loj127-21.in,Dinic-Scaling,1200,2396,2147483647,24
loj127-21.in,ISAP,1200,2396,2147483647,66
loj127-21.in,MPM,1200,2396,2147483647,2092
loj127-21.in,Push-Relabel,1200,2396,2147483647,0
loj127-21.in,Push-Relabel-Highest,1200,2396,2147483647,0
loj127-21.in,Push-Relabel-Gap,1200,2396,2147483647,0
loj127-21.in,Push-Relabel-HG,1200,2396,2147483647,0
loj127-21.in,HLPP,1200,2396,2147483647,0
loj127-22.in,Edmonds-Karp,1192,119595,TLE,TLE
loj127-22.in,Scaling,1192,119595,TLE,TLE
loj127-22.in,Dinic,1192,119595,1297625696,651
loj127-22.in,Dinic-Scaling,1192,119595,1297625696,667
loj127-22.in,ISAP,1192,119595,1297625696,1858
loj127-22.in,MPM,1192,119595,TLE,TLE
loj127-22.in,Push-Relabel,1192,119595,1297625696,623
loj127-22.in,Push-Relabel-Highest,1192,119595,1297625696,236
loj127-22.in,Push-Relabel-Gap,1192,119595,1297625696,903
loj127-22.in,Push-Relabel-HG,1192,119595,1297625696,52
loj127-22.in,HLPP,1192,119595,1297625696,52
loj127-23.in,Edmonds-Karp,1192,119595,TLE,TLE
loj127-23.in,Scaling,1192,119595,TLE,TLE
loj127-23.in,Dinic,1192,119595,TLE,TLE
loj127-23.in,Dinic-Scaling,1192,119595,TLE,TLE
loj127-23.in,ISAP,1192,119595,TLE,TLE
loj127-23.in,MPM,1192,119595,TLE,TLE
loj127-23.in,Push-Relabel,1192,119595,2013449122,1326
loj127-23.in,Push-Relabel-Highest,1192,119595,2013449122,431
loj127-23.in,Push-Relabel-Gap,1192,119595,2013449122,1841
loj127-23.in,Push-Relabel-HG,1192,119595,2013449122,45
loj127-23.in,HLPP,1192,119595,2013449122,35
loj127-24.in,Edmonds-Karp,1200,119603,TLE,TLE
loj127-24.in,Scaling,1200,119603,TLE,TLE
loj127-24.in,Dinic,1200,119603,1210586782,2433
loj127-24.in,Dinic-Scaling,1200,119603,1210586782,2482
loj127-24.in,ISAP,1200,119603,TLE,TLE
loj127-24.in,MPM,1200,119603,1210586782,3645
loj127-24.in,Push-Relabel,1200,119603,1210586782,1310
loj127-24.in,Push-Relabel-Highest,1200,119603,1210586782,282
loj127-24.in,Push-Relabel-Gap,1200,119603,1210586782,1971
loj127-24.in,Push-Relabel-HG,1200,119603,1210586782,54
loj127-24.in,HLPP,1200,119603,1210586782,41
loj127-3.in,Edmonds-Karp,712,42955,TLE,TLE
loj127-3.in,Scaling,712,42955,TLE,TLE
loj127-3.in,Dinic,712,42955,1685159,2639
loj127-3.in,Dinic-Scaling,712,42955,1685159,2629
loj127-3.in,ISAP,712,42955,TLE,TLE
loj127-3.in,MPM,712,42955,1685159,1737
loj127-3.in,Push-Relabel,712,42955,1685159,159
loj127-3.in,Push-Relabel-Highest,712,42955,1685159,59
loj127-3.in,Push-Relabel-Gap,712,42955,1685159,241
loj127-3.in,Push-Relabel-HG,712,42955,1685159,14
loj127-3.in,HLPP,712,42955,1685159,8
loj127-4.in,Edmonds-Karp,772,50435,TLE,TLE
loj127-4.in,Scaling,772,50435,TLE,TLE
loj127-4.in,Dinic,772,50435,2146689,3733
loj127-4.in,Dinic-Scaling,772,50435,2146689,3758
loj127-4.in,ISAP,772,50435,TLE,TLE
loj127-4.in,MPM,772,50435,2146689,2488
loj127-4.in,Push-Relabel,772,50435,2146689,194
loj127-4.in,Push-Relabel-Highest,772,50435,2146689,69
loj127-4.in,Push-Relabel-Gap,772,50435,2146689,303
loj127-4.in,Push-Relabel-HG,772,50435,2146689,16
loj127-4.in,HLPP,772,50435,2146689,10
loj127-5.in,Edmonds-Karp,832,58515,TLE,TLE
loj127-5.in,Scaling,832,58515,TLE,TLE
loj127-5.in,Dinic,832,58515,TLE,TLE
loj127-5.in,Dinic-Scaling,832,58515,TLE,TLE
loj127-5.in,ISAP,832,58515,TLE,TLE
loj127-5.in,MPM,832,58515,2685619,3603
loj127-5.in,Push-Relabel,832,58515,2685619,250
loj127-5.in,Push-Relabel-Highest,832,58515,2685619,92
loj127-5.in,Push-Relabel-Gap,832,58515,2685619,417
loj127-5.in,Push-Relabel-HG,832,58515,2685619,22
loj127-5.in,HLPP,832,58515,2685619,13
loj127-6.in,Edmonds-Karp,892,67195,TLE,TLE
loj127-6.in,Scaling,892,67195,TLE,TLE
loj127-6.in,Dinic,892,67195,TLE,TLE
loj127-6.in,Dinic-Scaling,892,67195,TLE,TLE
loj127-6.in,ISAP,892,67195,TLE,TLE
loj127-6.in,MPM,892,67195,TLE,TLE
loj127-6.in,Push-Relabel,892,67195,3307949,308
loj127-6.in,Push-Relabel-Highest,892,67195,3307949,111
loj127-6.in,Push-Relabel-Gap,892,67195,3307949,533
loj127-6.in,Push-Relabel-HG,892,67195,3307949,25
loj127-6.in,HLPP,892,67195,3307949,16
loj127-7.in,Edmonds-Karp,952,76475,TLE,TLE
loj127-7.in,Scaling,952,76475,TLE,TLE
loj127-7.in,Dinic,952,76475,TLE,TLE
loj127-7.in,Dinic-Scaling,952,76475,TLE,TLE
loj127-7.in,ISAP,952,76475,TLE,TLE
loj127-7.in,MPM,952,76475,TLE,TLE
loj127-7.in,Push-Relabel,952,76475,4019679,373
loj127-7.in,Push-Relabel-Highest,952,76475,4019679,137
loj127-7.in,Push-Relabel-Gap,952,76475,4019679,597
loj127-7.in,Push-Relabel-HG,952,76475,4019679,32
loj127-7.in,HLPP,952,76475,4019679,19
loj127-8.in,Edmonds-Karp,1012,86355,TLE,TLE
loj127-8.in,Scaling,1012,86355,TLE,TLE
loj127-8.in,Dinic,1012,86355,TLE,TLE
loj127-8.in,Dinic-Scaling,1012,86355,TLE,TLE
loj127-8.in,ISAP,1012,86355,TLE,TLE
loj127-8.in,MPM,1012,86355,TLE,TLE
loj127-8.in,Push-Relabel,1012,86355,4826809,438
loj127-8.in,Push-Relabel-Highest,1012,86355,4826809,167
loj127-8.in,Push-Relabel-Gap,1012,86355,4826809,740
loj127-8.in,Push-Relabel-HG,1012,86355,4826809,35
loj127-8.in,HLPP,1012,86355,4826809,21
loj127-9.in,Edmonds-Karp,1072,96835,TLE,TLE
loj127-9.in,Scaling,1072,96835,TLE,TLE
loj127-9.in,Dinic,1072,96835,TLE,TLE
loj127-9.in,Dinic-Scaling,1072,96835,TLE,TLE
loj127-9.in,ISAP,1072,96835,TLE,TLE
loj127-9.in,MPM,1072,96835,TLE,TLE
loj127-9.in,Push-Relabel,1072,96835,5735339,516
loj127-9.in,Push-Relabel-Highest,1072,96835,5735339,186
loj127-9.in,Push-Relabel-Gap,1072,96835,5735339,872
loj127-9.in,Push-Relabel-HG,1072,96835,5735339,39
loj127-9.in,HLPP,1072,96835,5735339,24
loj6002-0.in,Edmonds-Karp,24,34,8,0
loj6002-0.in,Scaling,24,34,8,0
loj6002-0.in,Dinic,24,34,8,0
loj6002-0.in,Dinic-Scaling,24,34,8,0
loj6002-0.in,ISAP,24,34,8,0
loj6002-0.in,MPM,24,34,8,0
loj6002-0.in,Push-Relabel,24,34,8,0
loj6002-0.in,Push-Relabel-Highest,24,34,8,0
loj6002-0.in,Push-Relabel-Gap,24,34,8,0
loj6002-0.in,Push-Relabel-HG,24,34,8,0
loj6002-0.in,HLPP,24,34,8,0
loj6002-1.in,Edmonds-Karp,296,5772,142,0
loj6002-1.in,Scaling,296,5772,142,0
loj6002-1.in,Dinic,296,5772,142,0
loj6002-1.in,Dinic-Scaling,296,5772,142,0
loj6002-1.in,ISAP,296,5772,142,0
loj6002-1.in,MPM,296,5772,142,1
loj6002-1.in,Push-Relabel,296,5772,142,0
loj6002-1.in,Push-Relabel-Highest,296,5772,142,0
loj6002-1.in,Push-Relabel-Gap,296,5772,142,0
loj6002-1.in,Push-Relabel-HG,296,5772,142,0
loj6002-1.in,HLPP,296,5772,142,0
loj6002-10.in,Edmonds-Karp,142,387,54,0
loj6002-10.in,Scaling,142,387,54,0
loj6002-10.in,Dinic,142,387,54,0
loj6002-10.in,Dinic-Scaling,142,387,54,0
loj6002-10.in,ISAP,142,387,54,0
loj6002-10.in,MPM,142,387,54,0
loj6002-10.in,Push-Relabel,142,387,54,0
loj6002-10.in,Push-Relabel-Highest,142,387,54,0
loj6002-10.in,Push-Relabel-Gap,142,387,54,0
loj6002-10.in,Push-Relabel-HG,142,387,54,0
loj6002-10.in,HLPP,142,387,54,0
loj6002-2.in,Edmonds-Karp,224,1190,98,0
loj6002-2.in,Scaling,224,1190,98,0
loj6002-2.in,Dinic,224,1190,98,0
loj6002-2.in,Dinic-Scaling,224,1190,98,0
loj6002-2.in,ISAP,224,1190,98,0
loj6002-2.in,MPM,224,1190,98,0
loj6002-2.in,Push-Relabel,224,1190,98,2
loj6002-2.in,Push-Relabel-Highest,224,1190,98,2
loj6002-2.in,Push-Relabel-Gap,224,1190,98,3
loj6002-2.in,Push-Relabel-HG,224,1190,98,0
loj6002-2.in,HLPP,224,1190,98,0
loj6002-3.in,Edmonds-Karp,92,591,41,0
loj6002-3.in,Scaling,92,591,41,0
loj6002-3.in,Dinic,92,591,41,0
loj6002-3.in,Dinic-Scaling,92,591,41,0
loj6002-3.in,ISAP,92,591,41,0
loj6002-3.in,MPM,92,591,41,0
loj6002-3.in,Push-Relabel,92,591,41,0
loj6002-3.in,Push-Relabel-Highest,92,591,41,0
loj6002-3.in,Push-Relabel-Gap,92,591,41,0
loj6002-3.in,Push-Relabel-HG,92,591,41,0
loj6002-3.in,HLPP,92,591,41,0
loj6002-4.in,Edmonds-Karp,80,270,32,0
loj6002-4.in,Scaling,80,270,32,0
loj6002-4.in,Dinic,80,270,32,0
loj6002-4.in,Dinic-Scaling,80,270,32,0
loj6002-4.in,ISAP,80,270,32,0
loj6002-4.in,MPM,80,270,32,0
loj6002-4.in,Push-Relabel,80,270,32,0
loj6002-4.in,Push-Relabel-Highest,80,270,32,0
loj6002-4.in,Push-Relabel-Gap,80,270,32,0
loj6002-4.in,Push-Relabel-HG,80,270,32,0
loj6002-4.in,HLPP,80,270,32,0
loj6002-5.in,Edmonds-Karp,60,190,25,0
loj6002-5.in,Scaling,60,190,25,0
loj6002-5.in,Dinic,60,190,25,0
loj6002-5.in,Dinic-Scaling,60,190,25,0
loj6002-5.in,ISAP,60,190,25,0
loj6002-5.in,MPM,60,190,25,0
loj6002-5.in,Push-Relabel,60,190,25,0
loj6002-5.in,Push-Relabel-Highest,60,190,25,0
loj6002-5.in,Push-Relabel-Gap,60,190,25,0
loj6002-5.in,Push-Relabel-HG,60,190,25,0
loj6002-5.in,HLPP,60,190,25,0
loj6002-6.in,Edmonds-Karp,280,1757,126,0
loj6002-6.in,Scaling,280,1757,126,0
loj6002-6.in,Dinic,280,1757,126,0
loj6002-6.in,Dinic-Scaling,280,1757,126,0
loj6002-6.in,ISAP,280,1757,126,0
loj6002-6.in,MPM,280,1757,126,0
loj6002-6.in,Push-Relabel,280,1757,126,3
loj6002-6.in,Push-Relabel-Highest,280,1757,126,5
loj6002-6.in,Push-Relabel-Gap,280,1757,126,5
loj6002-6.in,Push-Relabel-HG,280,1757,126,0
loj6002-6.in,HLPP,280,1757,126,0
loj6002-7.in,Edmonds-Karp,152,1812,71,0
loj6002-7.in,Scaling,152,1812,71,0
loj6002-7.in,Dinic,152,1812,71,0
loj6002-7.in,Dinic-Scaling,152,1812,71,0
loj6002-7.in,ISAP,152,1812,71,0
loj6002-7.in,MPM,152,1812,71,0
loj6002-7.in,Push-Relabel,152,1812,71,1
loj6002-7.in,Push-Relabel-Highest,152,1812,71,2
loj6002-7.in,Push-Relabel-Gap,152,1812,71,2
loj6002-7.in,Push-Relabel-HG,152,1812,71,0
loj6002-7.in,HLPP,152,1812,71,0
loj6002-8.in,Edmonds-Karp,252,2716,119,0
loj6002-8.in,Scaling,252,2716,119,0
loj6002-8.in,Dinic,252,2716,119,0
loj6002-8.in,Dinic-Scaling,252,2716,119,0
loj6002-8.in,ISAP,252,2716,119,0
loj6002-8.in,MPM,252,2716,119,1
loj6002-8.in,Push-Relabel,252,2716,119,0
loj6002-8.in,Push-Relabel-Highest,252,2716,119,1
loj6002-8.in,Push-Relabel-Gap,252,2716,119,1
loj6002-8.in,Push-Relabel-HG,252,2716,119,0
loj6002-8.in,HLPP,252,2716,119,0
loj6002-9.in,Edmonds-Karp,198,739,83,0
loj6002-9.in,Scaling,198,739,83,0
loj6002-9.in,Dinic,198,739,83,0
loj6002-9.in,Dinic-Scaling,198,739,83,0
loj6002-9.in,ISAP,198,739,83,0
loj6002-9.in,MPM,198,739,83,0
loj6002-9.in,Push-Relabel,198,739,83,1
loj6002-9.in,Push-Relabel-Highest,198,739,83,1
loj6002-9.in,Push-Relabel-Gap,198,739,83,1
loj6002-9.in,Push-Relabel-HG,198,739,83,0
loj6002-9.in,HLPP,198,739,83,0
maxflow-0.in,Edmonds-Karp,10,15,683,0
maxflow-0.in,Scaling,10,15,683,0
maxflow-0.in,Dinic,10,15,683,0
maxflow-0.in,Dinic-Scaling,10,15,683,0
maxflow-0.in,ISAP,10,15,683,0
maxflow-0.in,MPM,10,15,683,0
maxflow-0.in,Push-Relabel,10,15,683,0
maxflow-0.in,Push-Relabel-Highest,10,15,683,0
maxflow-0.in,Push-Relabel-Gap,10,15,683,0
maxflow-0.in,Push-Relabel-HG,10,15,683,0
maxflow-0.in,HLPP,10,15,683,0
maxflow-1.in,Edmonds-Karp,1000,5000,23915827,13
maxflow-1.in,Scaling,1000,5000,23915827,12
maxflow-1.in,Dinic,1000,5000,23915827,0
maxflow-1.in,Dinic-Scaling,1000,5000,23915827,0
maxflow-1.in,ISAP,1000,5000,23915827,0
maxflow-1.in,MPM,1000,5000,23915827,15
maxflow-1.in,Push-Relabel,1000,5000,23915827,0
maxflow-1.in,Push-Relabel-Highest,1000,5000,23915827,1
maxflow-1.in,Push-Relabel-Gap,1000,5000,23915827,1
maxflow-1.in,Push-Relabel-HG,1000,5000,23915827,0
maxflow-1.in,HLPP,1000,5000,23915827,1
maxflow-2.in,Edmonds-Karp,30,55,2376,0
maxflow-2.in,Scaling,30,55,2376,0
maxflow-2.in,Dinic,30,55,2376,0
maxflow-2.in,Dinic-Scaling,30,55,2376,0
maxflow-2.in,ISAP,30,55,2186,0
maxflow-2.in,MPM,30,55,2376,0
maxflow-2.in,Push-Relabel,30,55,2376,0
maxflow-2.in,Push-Relabel-Highest,30,55,2376,0
maxflow-2.in,Push-Relabel-Gap,30,55,2376,0
maxflow-2.in,Push-Relabel-HG,30,55,2376,0
maxflow-2.in,HLPP,30,55,2376,0
maxflow-3.in,Edmonds-Karp,60,110,3967,0
maxflow-3.in,Scaling,60,110,3967,0
maxflow-3.in,Dinic,60,110,3967,0
maxflow-3.in,Dinic-Scaling,60,110,3967,0
maxflow-3.in,ISAP,60,110,3967,0
maxflow-3.in,MPM,60,110,3967,0
maxflow-3.in,Push-Relabel,60,110,3967,0
maxflow-3.in,Push-Relabel-Highest,60,110,3967,0
maxflow-3.in,Push-Relabel-Gap,60,110,3967,0
maxflow-3.in,Push-Relabel-HG,60,110,3967,0
maxflow-3.in,HLPP,60,110,3967,0
maxflow-4.in,Edmonds-Karp,80,150,7924,0
maxflow-4.in,Scaling,80,150,7924,0
maxflow-4.in,Dinic,80,150,7924,0
maxflow-4.in,Dinic-Scaling,80,150,7924,0
maxflow-4.in,ISAP,80,150,7924,0
maxflow-4.in,MPM,80,150,7924,0
maxflow-4.in,Push-Relabel,80,150,7924,0
maxflow-4.in,Push-Relabel-Highest,80,150,7924,0
maxflow-4.in,Push-Relabel-Gap,80,150,7924,0
maxflow-4.in,Push-Relabel-HG,80,150,7924,0
maxflow-4.in,HLPP,80,150,7924,0
maxflow-5.in,Edmonds-Karp,100,200,149289,0
maxflow-5.in,Scaling,100,200,149289,0
maxflow-5.in,Dinic,100,200,149289,0
maxflow-5.in,Dinic-Scaling,100,200,149289,0
maxflow-5.in,ISAP,100,200,149289,0
maxflow-5.in,MPM,100,200,149289,0
maxflow-5.in,Push-Relabel,100,200,149289,0
maxflow-5.in,Push-Relabel-Highest,100,200,149289,0
maxflow-5.in,Push-Relabel-Gap,100,200,149289,0
maxflow-5.in,Push-Relabel-HG,100,200,149289,0
maxflow-5.in,HLPP,100,200,149289,0
maxflow-6.in,Edmonds-Karp,140,300,198306,0
maxflow-6.in,Scaling,140,300,198306,0
maxflow-6.in,Dinic,140,300,198306,0
maxflow-6.in,Dinic-Scaling,140,300,198306,0
maxflow-6.in,ISAP,140,300,198306,0
maxflow-6.in,MPM,140,300,198306,0
maxflow-6.in,Push-Relabel,140,300,198306,0
maxflow-6.in,Push-Relabel-Highest,140,300,198306,0
maxflow-6.in,Push-Relabel-Gap,140,300,198306,0
maxflow-6.in,Push-Relabel-HG,140,300,198306,0
maxflow-6.in,HLPP,140,300,198306,0
maxflow-7.in,Edmonds-Karp,400,2000,5594736,0
maxflow-7.in,Scaling,400,2000,5594736,0
maxflow-7.in,Dinic,400,2000,5594736,0
maxflow-7.in,Dinic-Scaling,400,2000,5594736,0
maxflow-7.in,ISAP,400,2000,5594736,0
maxflow-7.in,MPM,400,2000,5594736,1
maxflow-7.in,Push-Relabel,400,2000,5594736,0
maxflow-7.in,Push-Relabel-Highest,400,2000,5594736,0
maxflow-7.in,Push-Relabel-Gap,400,2000,5594736,0
maxflow-7.in,Push-Relabel-HG,400,2000,5594736,0
maxflow-7.in,HLPP,400,2000,5594736,0
maxflow-8.in,Edmonds-Karp,700,4000,17678604,6
maxflow-8.in,Scaling,700,4000,17678604,9
maxflow-8.in,Dinic,700,4000,17678604,0
maxflow-8.in,Dinic-Scaling,700,4000,17678604,0
maxflow-8.in,ISAP,700,4000,17678604,0
maxflow-8.in,MPM,700,4000,17678604,4
maxflow-8.in,Push-Relabel,700,4000,17678604,49
maxflow-8.in,Push-Relabel-Highest,700,4000,17678604,44
maxflow-8.in,Push-Relabel-Gap,700,4000,17678604,57
maxflow-8.in,Push-Relabel-HG,700,4000,17678604,0
maxflow-8.in,HLPP,700,4000,17678604,1
maxflow-9.in,Edmonds-Karp,900,4000,21760898,9
maxflow-9.in,Scaling,900,4000,21760898,6
maxflow-9.in,Dinic,900,4000,21760898,0
maxflow-9.in,Dinic-Scaling,900,4000,21760898,0
maxflow-9.in,ISAP,900,4000,21760898,0
maxflow-9.in,MPM,900,4000,21760898,9
maxflow-9.in,Push-Relabel,900,4000,21760898,0
maxflow-9.in,Push-Relabel-Highest,900,4000,21760898,0
maxflow-9.in,Push-Relabel-Gap,900,4000,21760898,0
maxflow-9.in,Push-Relabel-HG,900,4000,21760898,0
